ID,Title,Year,Rating,Director,Actors,Genres
tt12764146,Dhoka,2007,6.8,Shahin Sumon,"['Manna', 'Purnima', 'Misha Sawdagor']","['Action', 'Drama', 'Romance', 'Thriller']"
tt0238490,Pahuni,1976,,Anant Mane,"['Bal Dhuri', 'Kanan Kaushal', 'Bhalchandra Kulkarni']",
tt0371686,Geetha Sangeetha,1977,,M.S. Koti Reddy,"['Pandari Bai', 'Anjali Devi']",['Musical']
tt0403693,Yerudu Mane Meena,1989,,,,
tt0488414,Omkara,2006,8.1,Vishal Bhardwaj,"['Ajay Devgn', 'Kareena Kapoor', 'Saif Ali Khan']","['Action', 'Crime', 'Drama', 'Thriller']"
tt5538244,Abujh Sontan,1993,6.3,Kamal Ahmed,"['Shabana', 'Alamgir', 'Manna']",['Drama']
tt2652130,Banmanush,1980,,Kamran,"['Mohan Choti', 'Jagdeep', 'Kamran']",['Action']
tt12428242,I Promise Ria,2019,9.4,,"['Aman Askar', 'Indian Pallassery']",['Romance']
tt0118931,Daud: Fun on the Run,1997,5.9,Ram Gopal Varma,"['Sanjay Dutt', 'Urmila Matondkar', 'Paresh Rawal']","['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']"
tt9558612,PM Narendra Modi,2019,2.9,Omung Kumar,"['Vivek Oberoi', 'Manoj Joshi', 'Darshan Kumaar']","['Biography', 'Drama']"
tt0245868,Dharmane Jayam,1960,,Kadaru Nagabhushanam,,
tt0398202,Miss Troublesome,1993,,Umer Sharif,,
tt0384917,Dil Hi Dil Mein,1982,3.3,Desh Gautam,"['Manju Bhatia', 'Dhumal', 'Iftekhar']","['Drama', 'Romance']"
tt2644862,Dum dum pee pee,2013,4.8,,"['Nithya Menen', 'Samantha Ruth Prabhu', 'Siddharth']",['Romance']
tt13654664,Kelvikuri,2007,,Jailani,"['Sona Heiden', 'Jailani', 'Preethi Varma']",['Drama']
tt3720146,Aggan: The Real Fire,1999,,Kavi Rajesh,,['Thriller']
tt0392950,Ishq Hai Tumse,2004,3.3,G. Krishna,"['Dino Morea', 'Bipasha Basu', 'Beena Banerjee']",['Romance']
tt7916522,Commando,1995,,,,
tt5947578,Pyasa,1969,8.4,Nazrul Islam,"['Suchanda', 'Rahman', 'Azim']",['Romance']
tt0187322,Muddula Mogudu,1983,4.8,K.S. Prakash Rao,"['Akkineni Nageshwara Rao', 'Sridevi', 'Suhasini']",
tt12697758,Ondu Ghanteya Kathe,2021,4.6,Raghav Dwarki,"['Ajay Raj', 'Shanaya Katwe', 'Swathi Sharma']",['Comedy']
tt14223338,Zulm Da Badla,1972,,,"['Aaliya', 'Asad Bukhari', 'Munawar Zarif']",
tt10084608,Neerthirai,2019,,P.S. Dharan,"['Ashwin Kakumanu', 'Nassar', 'Bala Singh']",['Drama']
tt0369275,Bhale Rani,1971,,Vijaya Satyam,"['K.S. Ashwath', 'Pandari Bai', 'Devika']",['Musical']
tt0100816,Tridev,1989,6.5,Rajiv Rai,"['Sunny Deol', 'Naseeruddin Shah', 'Jackie Shroff']","['Action', 'Crime', 'Drama', 'Thriller']"
tt0357610,Doosri Sita,1974,6.0,Gogi Anand,"['Ramesh Sharma', 'Romesh Sharma', 'Jaya Bachchan']","['Drama', 'Family']"
tt0317762,Jhoomer,1959,,Masud Pervaiz,"['Allauddin', 'Naeem Hashmi', 'Laila']",
tt0402305,Kadhal Kirukkan,2003,3.2,,"['Devadarshini Chetan', 'Keerthana', 'Richa Pallod']",
tt0476888,"Tom, Dick, and Harry",2006,3.2,Deepak Tijori,"['Rakesh Bedi', 'Bobby Darling', 'Avtar Gill']","['Action', 'Comedy', 'Romance']"
tt0271478,Ee Lokam Ivide Kure Manushyar,1985,7.2,P.G. Viswambharan,"['Mammootty', 'Amjad Khan', 'Nedumudi Venu']","['Action', 'Drama']"
tt0214664,Ek Nazar,1951,6.4,O.P. Dutta,"['Karan Dewan', 'Nalini Jaywant', 'Rehman Khan']","['Drama', 'Romance']"
tt8793832,Pattukunte Laksha,1971,,B. Harinaryana,"['Krishna', 'Meena Kumari', 'Nagabhushanam']",['Drama']
tt1281919,Koi Ghulam Nahin,1970,,K. Shankar,"['M.G. Ramachandran', 'Pandari Bai', 'Faryal']",['Drama']
tt0154504,Flying Ranee,1939,,Aspi Irani,,
tt0155408,Zara Si Zindagi,1983,7.7,K. Balachander,"['Kamal Haasan', 'Anita Raj', 'Arjun Chakraborty']","['Drama', 'Family', 'Romance']"
tt9109900,Padarasa,2018,,Hrishikesh Jambagi,"['Vijay Chendur', 'Niranjan Deshpande', 'Chi Guru Dutt']",['Drama']
tt2235858,Rebel,2012,4.7,Lawrence Raghavendra,"['Prabhas', 'Tamannaah Bhatia', 'Deeksha Seth']","['Action', 'Comedy', 'Drama']"
tt5906392,Thondimuthalum Dhriksakshiyum,2017,8.1,Dileesh Pothan,"['Fahadh Faasil', 'Suraj Venjaramoodu', 'Nimisha Sajayan']","['Crime', 'Drama', 'Thriller']"
tt0109246,Beta Ho To Aisa,1994,3.9,C.P. Dixit,"['Ravi Anand', 'Vikas Anand', 'Anuradha']",['Drama']
tt12826982,Viruthu,2019,,Ada Adhavan,,['Drama']
tt6954168,Utharam Parayaathe,2017,,Kollam Ke Rajesh,"['Baiju', 'Hari Gopinath', 'Sudheer Karamana']","['Drama', 'Thriller']"
tt0279499,Vandikkari,1974,,P. Subramaniam,"['Thikkurisi Sukumaran Nair', 'Adoor Pankajam', 'Muthukulam Raghavan Pillai']",
tt6041648,Shikkast,2016,,,,['Action']
tt0436451,Jo Bole So Nihaal,2005,3.7,Rahul Rawail,"['Sunny Deol', 'Thomas Tevana', 'Gary Castro Churchwell']","['Action', 'Comedy', 'Thriller']"
tt6250906,Salute,2016,8.4,Shehzad Rafiq,"['Ahmad', 'Ahsan', 'Manzar Baig']","['Action', 'Biography', 'Drama']"
tt4885300,Pravaasi,2005,,,,['Drama']
tt0381484,Pellamto Panemti,2003,4.9,S.V. Krishna Reddy,"['Venu Thottempudi', 'Laya', 'Kaveri']",
tt2257468,Condom Kadha,2008,,Justin John,,"['Short', 'Comedy']"
tt0398149,Kasam Durga Ki,1984,,Joginder Shelly,"['Vijay Arora', 'Sona Mastan Mirza', 'Raza Murad']",['Drama']
tt0177496,Aaj Kaa M.L.A. Ram Avtar,1984,5.9,Dasari Narayana Rao,"['Rajesh Khanna', 'Shabana Azmi', 'Shatrughan Sinha']","['Action', 'Drama']"
tt0374114,Patang,1960,6.7,,"['Mala Sinha', 'Rajendra Kumar Tuli', 'Ulhas']","['Comedy', 'Crime', 'Drama']"
tt0286910,Rajaji,1999,4.7,Vimal Kumar,"['Govinda', 'Raveena Tandon', 'Satish Kaushik']","['Comedy', 'Romance']"
tt0239608,Maula Jat,1979,7.5,Yunus Malik,"['Sultan Rahi', 'Mustafa Qureshi', 'Aasia']","['Action', 'Drama']"
tt8737566,Jai Balaji,2004,,Allani Sreedhar,"['M.S. Narayana', 'Dharmavarapu Subramanyam', 'Suman']",['Drama']
tt0246032,Lankeswarudu,1989,6.0,Dasari Narayana Rao,"['Chiranjeevi', 'Radha', 'Kalyan Chakravarthy Nandamuri']","['Action', 'Drama']"
tt3667436,Boss,2013,5.8,Baba Yadav,"['Prasanjit Chatterjee', 'Chiranjit', 'Yusuf Chishti']",['Action']
tt1579818,Neeke Manasichanu,2003,,,"['Sarath Babu', 'Brahmanandam', 'Chandramohan']",['Romance']
tt7958474,Zahida,2018,,Seemab Gul,,"['Documentary', 'Short']"
tt13781030,WTFry,2021,5.9,Anam Biswas,"['Pritom Hasan', 'Bidya Sinha Saha', 'Sakib Bin Rashid']",['Romance']
tt10084764,Cheddi gang,2019,,Kanagala Ramesh Chowdary,"['Baburaj Jacob', 'Sneha Kapoor', 'Devan Sreenivasan']",['Thriller']
tt0256049,Gehra Daagh,1964,,Ashfaq Malik,"['Allauddin', 'Abdul Karim Baloch', 'Ejaz Durrani']",['Drama']
tt0156986,Sadhi Manse,1965,8.8,Bhalji Pendharkar,"['Jayshree Gadkar', 'Chandrakant', 'Master Vithal']",['Drama']
tt0360170,Waqt Ki Deewar,1981,5.7,Ravi Tandon,"['Sanjeev Kumar', 'Jeetendra', 'Shatrughan Sinha']","['Action', 'Crime', 'Drama', 'Romance']"
tt6826438,Parmanu: The Story of Pokhran,2018,7.6,Abhishek Sharma,"['John Abraham', 'Boman Irani', 'Diana Penty']","['Action', 'Drama', 'History']"
tt6594820,Mupparimanam,2017,4.7,Adhiroopan,"['Aari', 'Premgi Amaren', 'Vijay Antony']","['Romance', 'Thriller']"
tt4961370,Malkin,2001,,Kishan Shah,"['Hemant Birje', 'Satnam Kaur', 'Ali Khan']","['Drama', 'Thriller']"
tt1447780,Currency,2009,4.5,Swathi Bhaskar,"['Jayasurya', 'Mukesh', 'Anoop Chandran']",['Comedy']
tt2075376,Laadli Laila,2011,5.9,Murali Nair,"['Raghuvir Yadav', 'Sheila Naidu', 'Saurab Gharipurikar']",['Comedy']
tt9648624,Endcounter,2019,3.4,,"['Diya Chevli', 'Mrinmai Kolwalkar', 'Prashant Narayanan']",['Action']
tt0333623,Inaye Thedi,1981,,Antony Eastman,"['Kalasala Babu', 'T.M. Abraham', 'Achankunju']",
tt0275654,Sasneham,1990,7.3,Sathyan Anthikad,"['Balachandra Menon', 'Innocent', 'K.P.A.C. Lalitha']","['Comedy', 'Drama']"
tt5476294,Gadya Aapla Gaon Bara,2013,,Dharmanand Vernekar,"['Mohan Agashe', 'Makarand Anaspure', 'Shilpa Anaspure']",['Drama']
tt2735054,Mera Salaam,1981,,,"['Altaf', 'Arpana Choudhary', 'Nasir Hussain']",['Drama']
tt7019942,Super Deluxe,2019,8.3,Thiagarajan Kumararaja,"['Vijay Sethupathi', 'Fahadh Faasil', 'Samantha Ruth Prabhu']","['Comedy', 'Crime', 'Drama', 'Thriller']"
tt6495714,Motta Shiva Ketta Shiva,2017,3.4,Sai Ramani,"['Joy Badlani', 'Nikki Galrani', 'Lawrence Raghavendra']",['Action']
tt11663184,Chowki,2022,,Jayaprakash C S,"['Amish Kumar', 'Mohandas Kottari Munnuru', ""Vinutha D'Souza""]",['Drama']
tt6003708,The Drone and the Kid,2017,,Imran J. Khan,"['Uzair Ali', 'Faisal Chaudhary']","['Short', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']"
tt0358195,Taxi 555,1958,,Lekhraj Bhakri,"['Pradeep Kumar', 'Shakila', 'Azra']",['Drama']
tt0264828,Malela Jeev,1956,8.0,Manhar Raskapur,,
tt0155545,Bhala Aadmi,1958,,Master Bhagwan,"['Master Bhagwan', 'Anita Guha', 'Kumkum']",
tt4761964,Eri Naam Prem,2006,7.8,Sujit Guha,"['Anubhav Mohanty', 'Koyel Mallick', 'Abdur Razzak']","['Drama', 'Musical', 'Romance']"
tt0176220,Tarzan and King Kong,1965,6.1,A. Shamsheer,"['Sardar Singh Randhawa', 'Mumtaz Askari', 'Bela Bose']","['Action', 'Adventure', 'Romance']"
tt13312256,Dagadabaichi Chaal,2015,,Sunil Waikar,"['Sunil Godabole', 'Rajpal Naurang Yadav', 'Vishakha Subhedar']",['Drama']
tt0177479,Aadat Se Majboor,1982,5.7,Ambrish Sangal,"['Mithun Chakraborty', 'Rameshwari', 'Madan Puri']","['Action', 'Crime', 'Drama', 'Family']"
tt5920132,The Love of Brother,2017,,,,"['Short', 'Family']"
tt3173676,Jaal Saz,1959,6.6,Aravind Sen,"['Kishore Kumar', 'Mala Sinha', 'Pran Sikand']",['Thriller']
tt5517762,Nijhum Oronney,2010,3.8,Mushfikur Rahman Guljar,"['Sajal Noor', 'Azmeri Haque Badhon', 'Ilias Kanchan']",['Drama']
tt0318520,Oru Oorla Oru Rajakumari,1995,6.4,Bhagyaraj,"['Bhagyaraj', 'Janakaraj', 'Livingston']",['Drama']
tt3208998,Chyatiyeko Note (A Day with Rs 100),2010,,Arjun Subedi,"['Bijan Duwadi', 'Sujoy Young']",['Short']
tt5749510,Mera Yaar Mila de,2016,8.6,,"['Faysal Qureshi', 'Sajal Ali', 'Ahmed Ali Akbar']",['Romance']
tt14196158,Rangiberangi,2009,,Rajendra Bade,"['Makrand Deshpande', 'Manoj Joshi', 'Madhu Kambikar']",['Drama']
tt0099043,Anjali,1990,8.2,Mani Ratnam,"['Shamili', 'Revathi', 'Raghuvaran']",['Drama']
tt0047438,Sadanander Mela,1954,7.5,Sukumar Dasgupta,"['Bhanu Bannerjee', 'Kanu Bannerjee', 'Bijoy Basu']",['Drama']
tt2355603,Geetha,1981,9.1,Shankar Nag,"['Shankar Nag', 'Akshata Rao', 'K.S. Ashwath']",['Romance']
tt0476761,Deha,2007,6.5,Mahesh Manjrekar,"['Mahesh Manjrekar', 'Jaya Prada', 'Supriya Karnik']",['Romance']
tt14513112,Ashik Ul Haque,2020,,,,['Biography']
tt0389786,Bava Diddina Kapuram,1972,,G. Ramakrishna,,
tt13070504,Madhavanum Malarvizhiyum,2014,,Masil,"['Ashwin Kumar', 'Neeraja', 'Ponnambalam']",['Drama']
tt0243395,Maa Kasam,1985,4.9,Shibu Mitra,"['Mithun Chakraborty', 'Divya Rana', 'Ranjeet Bedi']",['Action']
tt8736814,Kumva Karan,2018,8.0,Dipak Oli,"['Nisha Adhikari', 'Abhay Baral', 'Gaurav Pahari']",['Drama']
tt0156637,Jaya Parvati Vrat,1982,,Nanabhai Bhatt,,"['Drama', 'Family', 'Fantasy']"
tt2619994,Dastoor,1991,6.1,Anil Mattoo,"['Pomy Dev', 'Dolly Minhas', 'Dinesh Hingoo']","['Drama', 'Mystery']"
tt4446348,Purampokku,2015,6.0,S.P. Jhananathan,"['Arya', 'Shaam', 'Vijay Sethupathi']","['Action', 'Crime', 'Drama']"
tt13814292,Tumi Ashbe Bole,2021,4.1,Sujit Mondal,"['Jammy Banerjee', 'Md Imran', 'Debasis Mahato']","['Drama', 'Romance']"
tt7714938,335139 The Untold Story,2017,7.1,Syed Jari Ali Zaidi,"['Syed Faraz', 'Saife Hassan', 'Waqas Khan']","['Short', 'Biography']"
tt0440590,Loha,1997,5.4,Kanti Shah,"['Dharmendra', 'Mithun Chakraborty', 'Govinda']",['Action']
tt13312632,Ek Thriller Night,2015,,Pradeep Mistry,"['Sanskruti Balgude', 'Ketan Pendse', 'Khushboo Tawde']",['Drama']
tt2946508,Rummy,2014,4.7,,"['Vijay Sethupathi', 'Prabhakar', 'Gayathrie']","['Drama', 'Romance', 'Thriller']"
tt1510824,Piduguramudu,1966,,B. Vittalacharya,"['Manimala', 'Rajanala', 'Rajashree']",
tt0353162,Addeham Enna Iddeham,1993,6.0,Viji Thampi,"['Siddique', 'Jagadish', 'Janardanan']",
tt13793498,Nabab LLB,2020,6.6,,"['Shakib Khan', 'Mahiya Mahi', 'Lr Khan Shimanto']",['Thriller']
tt5122590,Change Your Name Ousama,2012,,Fuad Chowdhury,"['Sajid Ali', 'Tevfik Aydoner', 'Malik Baktiar']",['Documentary']
tt0175837,Lafange,1975,6.1,Harmesh Malhotra,"['Randhir Kapoor', 'Mumtaz Askari', 'Pran Sikand']","['Drama', 'Family']"
tt8070604,Thanu Nenu,2015,7.1,Ram Mohan P.,"['Ravi Babu', 'Avika Gor', 'Abhishek Maharshi']",['Comedy']
tt0273150,Chitrashalabham,1998,6.1,K.B. Madhu,"['Jayaram', 'Biju Menon', 'Devan']","['Comedy', 'Drama']"
tt12003710,Meghdhanusya - The Colour of Life,2013,,K.R. Devmani,"['Bhim Vakani', 'Anand Devmani', 'Asha Panchal']",['Drama']
tt14210906,Aar Paar,1973,,Iqbal Shehzad,"['Qavi Khan', 'Nisho', 'Munawar Saeed']",
tt0028626,Bidyapati,1937,7.1,Debaki Bose,"['Pahadi Sanyal', 'Durgadas Bannerjee', 'Chhayadevi']",['Drama']
tt0213147,Patjhad,1948,,Ravindra Dave,,
tt0353562,Irikku M.D. Akathundu,1991,5.2,P.G. Viswambharan,"['Mukesh', 'Siddique', 'Saikumar']","['Mystery', 'Thriller']"
tt7981502,Lavanya with Love Boys,2017,,Vaddepalli Krishna,"['Parameshwar Hivrale', 'Gopalakrishna Paruchuri', 'Kasi Vishwanath']",['Romance']
tt5533990,Marubhoomiyile Aana,2016,5.1,V.K. Prakash,"['Biju Menon', 'S.V. Krishna Shankar', 'Lalu Alex']",['Comedy']
tt4881362,Thithi,2015,8.0,Raam Reddy,"['Thammegowda S.', 'Channegowda', 'Abhishek H.N.']",['Drama']
tt0164550,Duplicate,1998,5.5,Mahesh Bhatt,"['Shah Rukh Khan', 'Juhi Chawla', 'Sonali Bendre']","['Action', 'Comedy', 'Crime', 'Thriller']"
tt13479366,Virunthali,2010,,Udayasankaran Whaterman,"['Michael Pradeep', 'Appukutty', 'Prema Priya']",['Drama']
tt2306435,Ambri,1983,4.3,Bill Sikand,"['Dharmendra', 'Rama Vij', 'Madhu Malini']",['Drama']
tt0245746,Bandipotu Simham,1982,5.1,S.P. Muthuraman,"['Chiranjeevi', 'Madhavi']","['Action', 'Family', 'Romance']"
tt14458542,Guilty,2021,,,"['Gdev', 'Amey Karhade', 'Rishita Palshetkar']",['Crime']
tt11680522,Mane Lai Ja,2020,,Niranjan Sharma,"['Hansmukh Bhavsar', 'Nishit Bhrahmbhatt', 'Harish Dagia']",['Drama']
tt8389906,Hinsa Par Vijay,2015,8.7,Kunal Kumar,"['Vicky Ahuja', 'Samiksha Bhatt', 'Sanjay Swaraj']",['Family']
tt3567322,Ghuri,2014,5.8,Riingo Banerjee,"['Arindol Bagchi', 'Rohit Bhattacharya', 'Kaushik Chakraborty']","['Action', 'Drama']"
tt0389958,Ee Tharam Manishi,1977,,V. Madhusudan Rao,"['Anjali Devi', 'Jaya Prada']",
tt6571584,Sakka Bahu Pakka Vahir,2008,4.2,Pitambar Kale,"['Sadashiv Amrapurkar', 'Ravindra Berde', 'Ramesh Bhatkar']",['Family']
tt8443620,Hushiar,1988,,Fazal Ahmed Benzir,"['Jashim', 'Anjana Sultana', 'Ilias Kanchan']",['Drama']
tt3547230,Paapi Parinda,1991,,,,['Thriller']
tt13480948,Mandabam,2010,,R. Senthamil Arasu,"['Ansiba', 'Nizhalgal Ravi', 'Vadivukkarasi']",['Drama']
tt2637732,Jaan Lada Denge,1990,6.6,Dilip Gulati,"['Hemant Birje', 'Sahila Chaddha', 'Natasha']",['Action']
tt9469636,Hemant Rana: Nacha Maya,2018,,Ram Babu Gurung,"['Gaurav Pahari', 'Menuka Pradhan', 'Dayahang Rai']",['Music']
tt11384220,Rizwan,2019,,Deepti Khurana,,['Drama']
tt0266921,Sagai,1951,6.7,Harnam Singh Rawail,"['Premnath Malhotra', 'Rehana', 'Hiralal']",['Drama']
tt2009407,A Aa E Ee,2009,5.9,,"['Navdeep', 'Mounika', 'Saranya Mohan']",['Family']
tt0271174,Sholay Aur Toofan,1993,,N. Paryani,"['Sripradha', 'Raj Premi', 'Damini']","['Action', 'Crime', 'Drama', 'Musical']"
tt1182884,Dulha Mil Gaya,2010,4.2,Mudassar Aziz,"['Sushmita Sen', 'Fardeen Khan', 'Ishita Sharma']","['Comedy', 'Drama', 'Romance']"
tt0250417,Hasinon Ki Barat,1992,4.7,Iqbal Kashmiri,"['Mohammad Ali', 'Anjuman', 'Shahida Mini']",
tt1630235,De Dhakka,2008,7.1,,"['Makarand Anaspure', 'Mukta Barve', 'Abhijeet Shirish Deshpande']","['Comedy', 'Drama', 'Family']"
tt3875304,"Khwab, Zindagi Aur Main... Bashar Nawaz",2012,,Jayprad Desai,,"['Documentary', 'Short']"
tt2626366,Choron Ki Rani Hasino Ka Raja,1990,5.0,V. Menon,"['Rakesh Bedi', 'Sunil Dhawan', 'Sonika Gill']",['Action']
tt14498270,Haricharan & Roshni Suresh: Mazha,2018,,,"['Haricharan', 'Roshni Suresh', 'Kunchacko Boban']",['Music']
tt0292742,Zakhmi Dil,1994,2.8,Raju Subramaniam,"['Akshay Kumar', 'Ashwini Bhave', 'Ravi Kishan']","['Action', 'Drama', 'Romance']"
tt2056714,Tba,2010,,Shehroze Khan,"['Hamza Al-Dalli', 'Charles Gedeon', 'Faisal Jadir']","['Short', 'Adventure', 'Comedy', 'Mystery']"
tt0156636,Jaya,1965,,Chitta Bose,"['Lily Chakravarty', 'Anil Chatterjee', 'Savitri Chatterjee']",['Drama']
tt3748000,Bollywood Villa,2014,5.1,Chandersen Singh,"['Arun Bakshi', 'Piyush Bhalodiya', 'Deepak Bhatia']",['Thriller']
tt0265702,Sati Sulochana,1934,8.5,Y.V. Rao,"['M.V. Subbaiah Naidu', 'Lakshmibai', 'Tripuramba']","['Drama', 'War']"
tt4524050,Adrishya,2015,4.2,Yasar Shaikh,"['Anil Bhardwaj', 'Arsh Chawla', 'Jaspal Dhillon']",['Thriller']
tt0367927,Karmayogi,1978,6.0,Ram Maheshwari,"['Mala Sinha', 'Raaj Kumar', 'Jeetendra']","['Action', 'Drama']"
tt7227216,Mazaaq Raat,2013,8.3,,"['Vasay Chaudhry', 'Alyzeh Gabol', 'Momina Basit']",['Comedy']
tt2255934,Aiyyaa,2012,4.3,Sachin Kundalkar,"['Rani Mukerji', 'Prithviraj Sukumaran', 'Nirmiti Sawant']","['Comedy', 'Romance']"
tt0268902,Aksharangal,1984,7.6,I.V. Sasi,"['Bharat Gopy', 'Seema', 'Suhasini']",
tt0345481,Kakka,1982,6.7,P.N. Sundaram,"['T.M. Abraham', 'Achankunju', 'Kaduvakkulam Antony']",
tt6035290,Beder Meye,1969,,Nurul Haque Bachchu,"['Sujata', 'Azim', 'Narayan Chakraborty']",['Fantasy']
tt0272688,Kasoor,2001,6.0,Vikram Bhatt,"['Divya Dutta', 'Lisa Ray', 'Apurva Agnihotri']","['Drama', 'Mystery', 'Thriller']"
tt6356248,Bold & Beautiful Sherni,2017,,Dhananjay Galani,"['Rajesh Desai', 'Rahul Dutta', 'Dhananjay Galani']",['Action']
tt13743898,Battery Full,2020,,Prodip Hazarika,"['Samiran Bora', 'Hirak Jyoti Borah', 'Samudra Bordoloi']","['Short', 'Comedy']"
tt12374500,Omme Nishyabda Omme Yudda,2019,8.3,Sreenag,"['Vijay Bholenath', 'Edakallugudda Chandrashekhar', 'Susmita Gowda']",['Thriller']
tt0271856,Upaharam,1985,6.1,Sajan,"['Rahman', 'Shobana', 'Mammootty']",['Drama']
tt0262706,Prithvi Putra,1933,,Patina Srinivasa Rao,"['Raghuramaiah Kalyanam', 'Parepalli Satyanarayana', 'Surabhi Kamalabai']",
tt1935782,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009,6.5,Deepti Naval,"['Rajit Kapoor', 'Manisha Koirala', 'Sanaj Naval']",['Drama']
tt0055767,Baat Ek Raat Ki,1962,6.8,Shankar Mukherjee,"['Dev Anand', 'Waheeda Rehman', 'Chandrashekhar Vaidya']","['Mystery', 'Romance', 'Thriller']"
tt3260778,Iman: Umeed aur Mohabbat,1998,7.8,Ayesha Alam,,['Drama']
tt8826298,Sajeeva Murthulu,1985,,Mohanjee,,['Drama']
tt0176111,Rustom-E-Hind,1965,7.3,Kedar Kapoor,"['Mumtaz Askari', 'Dara Singh Randhawa', 'Bihari']",
tt0155217,Sudhar Prem,1950,7.6,Premankur Atorthy,"['Asitbaran', 'Manoranjan Bhattacharya', 'Lila Dasgupta']",
tt7843210,Peace Concert,2016,,Aaron Haroon Rashid,"['Ainy Jaffri', 'Anum Zaidi', 'Amjad Chaudhary']","['Animation', 'Action', 'Adventure', 'Comedy', 'Family']"
tt1285001,Pellaindi Kaani,2007,4.7,E.V.V. Satyanarayana,"['Krishna Bhagavan', 'Bhanupriya', 'Chandramohan']",
tt8982796,Kadhal Express,2009,,Anthony Joy,"['Uttam Halder', 'Ahad Khan', 'Aarti Puri']",['Drama']
tt1589965,Aghaton Ajo Ghatey,1989,,Amal Mitra,"['Anil Chatterjee', 'Anup Kumar', 'Madhavi Mukherjee']",['Drama']
tt2150074,Koi Hai,2003,2.6,Rajiv S. Ruia,"['Aman Verma', 'Shweta Menon', 'Rinku Ghosh']","['Drama', 'Horror']"
tt7313394,Noor Jahaan,2018,5.1,Abhimanyu Mukherjee,"['Suvajit Das', 'Md Amjad Hossen', 'Adrit Roy']",['Family']
tt0454506,Maujaan Dubai Diyan,1985,6.6,Subhash C. Bhakri,"['Vinod Mehra', 'Bhavana Bhatt', 'Coca Cola']","['Action', 'Comedy', 'Crime', 'Drama']"
tt6536660,Gate 2 Gether,2011,,Arindam Chakraborty,,['Romance']
tt0154721,Kaviya Thalaivi,1970,6.5,K. Balachander,"['Gemini Ganesan', 'Sowcar Janaki', 'Ravichandran']",['Drama']
tt0271739,Purappad,1990,6.0,Jeassy,"['Adoor Bhawani', 'Innocent', 'Keerikkadan Jose']",
tt11357100,Meray Paas Tum Ho,2019,8.3,,"['Hira Mani', 'Umer Farooq', 'Adnan Siddiqui']",['Drama']
tt5879110,Guru,2012,,Jaggesh,"['Rashmi Gautam', 'Anu Gowda', 'Gururaj']","['Action', 'Drama']"
tt8929852,Jaanmoni,2004,6.6,Rajesh Bhuyan,"['Shyamontika Sharma', 'Chandranabh Borthakur', 'Nayan Nilim']","['Musical', 'Romance']"
tt0320729,Vetrikkarangal,1991,6.8,,"['Vijay Kumar', 'Prabhu', 'Prem']",
tt1380144,Maha Prachandaru,1981,9.1,Joe Simon,"['Ambarish', 'Dinesh', 'Halam']",
tt0157296,Afsana,1966,6.5,Brij,"['Ashok Kumar', 'Pradeep Kumar', 'Padmini']","['Drama', 'Romance']"
tt0373813,Ek Naav Kinare Do,1973,,B.R. Ishara,"['Yogesh Chhabra', 'Manher Desai', 'Heena Kausar']",
tt2741948,Yaadon Ka Mausam,1990,5.4,Salahuddin Parvez,"['Beena Banerjee', 'Sulabha Deshpande', 'Ghazal']",['Romance']
tt0281382,Yaksha Gaanam,1976,,Sheela,"['T.K. Balachandran', 'Adoor Bhasi', 'Jayakumari']",
tt0427494,Mangamma Sabatham,1985,6.2,K. Vijayan,"['Kamal Haasan', 'Madhavi', 'Sathyaraj']","['Action', 'Drama']"
tt14434164,Vidooshakan,2015,,T.K. Santosh,"['P. Balachandran', 'Indrans', 'Sasi Kalinga']",['Drama']
tt12881030,Roja Maaligai,2018,,Goutham,"['Amaran', 'Aadukalam Naren', 'Nizhalgal Ravi']",['Drama']
tt0237634,Radha Madhavam,1990,4.4,Suresh Unnithan,"['Geetha', 'Innocent', 'Jayaram']",
tt7286760,Jiban Niye,1976,,Rama Prasad Chakraborty,"['Haridhan Banerjee', 'Jahar Ganguli', 'Arun Kumar']",['Drama']
tt4312756,Ego,2013,,S. Sakthivel,"['Anaswara Kumar', 'Bala Saravanan', 'Velu']","['Comedy', 'Romance']"
tt0308450,Kaal Abhirati,1989,7.7,Amitabh Chakraborty,,['Drama']
tt6742444,Venkatapuram,2017,5.7,Venu Madikanti,"['Abhi', 'Ajay', 'Deva']",['Thriller']
tt6821528,Thoppi,2015,5.6,Youreka,,
tt0345517,Kingini Kombu,1983,,Jayan Adiyatt,"['Nedumudi Venu', 'Jalaja', 'Jagathi Sreekumar']",
tt0233292,Barkha,1959,5.0,,"['Jagdeep', 'Nanda Karnataki', 'Shobha Khote']",['Romance']
tt0374087,Ninney Ishta Paddaanu,2003,6.0,Konda,"['Tarun', 'Sridevi Vijaykumar', 'Karuna Bhushan']",
tt2876908,Fighter,2011,6.2,Rabi Kinagi,"['Ferdous Ahmed', 'Joy Badlani', 'Gargi Banerjee']",['Action']
tt2147211,Bansari,1978,6.0,Ashim Banerjee,"['Sumitra Mukherjee', 'Mithun Chakraborty', 'Ajoy Banerjee']",['Romance']
tt4353962,Mariyam Mukku,2015,4.4,James Albert,"['Sana Altaf', 'Fahadh Faasil', 'Joy Mathew']",['Drama']
